NORMALIZED_LAT,NORMALIZED_LONG,Tester, Location_ID,Census 2010 Designation, Date, Time, Provider, Operator, Network,Round 7 Coverage,Latitude, Longitude, Device ID, Client Type, ePktMin, ePktMax, ePktAvg, ePktLoss, wPktMin, wPktMax, wPktAvg, wPktLoss, wUDP Jitter1, wUDP Loss1, wUDP Period1, wUDP Jitter2, wUDP Loss2, wUDP Period2, wUDP Jitter3, wUDP Loss3, wUDP Period3, eUDP Jitter1, eUDP Loss1, eUDP Period1, eUDP Jitter2, eUDP Loss2, eUDP Period2, eUDP Jitter3, eUDP Loss3, eUDP Period3, wUDP Jitter4, wUDP Loss4, wUDP Period4, eUDP Jitter4, eUDP Loss4, eUDP Period4,wTCP_UP1, wTCP_DOWN1, eTCP_UP1, eTCP_DOWN1, wTCP_UP2, wTCP_DOWN2, eTCP_UP2, eTCP_DOWN2
39.4988702,-121.5018,Tester 2,1010,Tribal, 04/16/2013, 08:57:32, Verizon, Verizon, LTE,In,39.498875,-121.502491,99000024385535, Phone,114.552,178.236,136.74,0,44.976,57.183,48.859,0,11.058,0,1,8.553,0,1,9.276,0,1,11.864,0,1,10.376,0,1,11.877,0,1,11.965,0,5,10.623,0,5,19186,31113,17779,13344,18653,36720,15076,14688
41.16184,-124.1234,Tester 2,1011,Tribal, 04/10/2013, 13:48:21, AT&T, , NA,Out,41.161828,-124.123375, WBBDTest2, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.16184,-124.1234,Tester 2,1011,Tribal, 04/10/2013, 13:16:15, AT&T, , UNKNOWN,Out,41.1619,-124.123375,359691000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.16184,-124.1234,Tester 2,1011,Tribal, 04/10/2013, 13:34:48, Sprint, , NA,Out,41.161842,-124.123205, WBBDTest2, Netbook,544,677,583,40,504,3131,1050,20,25.811,0,1,67.304,0,1,63.017,0,1,61.941,0,1,60.022,0,1, NA, NA,1, NA, NA,5, NA, NA,5,101.8,138.7,0,0,0,0,0,0
41.16184,-124.1234,Tester 2,1011,Tribal, 04/10/2013, 13:16:44, sprint, , 1xRTT,Out,41.1619,-124.123375, A100001BAA3D70, Phone,571.045,774.353,608.935,0,497.132,742.218,604.98,0,15.078,0,1,6.049,0,1,6.378,0,1,7.153,0,1,8.581,0,1,7.141,0,1,1.231,0,5,12.095,0,5,146.4,52.1,176.3,28.7,231.7,78.9,226.4,82.2
41.16184,-124.1234,Tester 2,1011,Tribal, 04/10/2013, 13:32:31, T-Mobile, , NA,Out,41.161882,-124.123203, WBBDTest2, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.16184,-124.1234,Tester 2,1011,Tribal, 04/10/2013, 13:16:38, T-Mobile, , UNKNOWN,Out,41.1619,-124.123375,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.16184,-124.1234,Tester 2,1011,Tribal, 04/10/2013, 13:17:05, Verizon, , NA,In,41.1619,-124.123465, WBBDTest2, Netbook,2470,2470,2470,90, NA, NA, NA,100, NA, NA,1,631.266,22,1,130.937,0,1,62.908,0,1,143.989,9.8,1, NA, NA,1,199.27,60,5,211.343,52,5,0,0,0,0,0,0,0,0
41.16184,-124.1234,Tester 2,1011,Tribal, 04/10/2013, 13:33:30, Verizon, Extended, 1xRTT,In,41.1619,-124.123375,99000000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.15786533,-118.2824,Tester 8,1012,Tribal, 04/10/2013, 09:47:25, AT&T, , NA,In,37.157922,-118.28239, WBBDTest8, Netbook,164,215,180,0,93,137,106,0,14.333,0,1,6.212,0,1,12.148,0,1,18.651,0,1,18.223,0,1,17.831,2,1,7.714,0,5,18.618,0,5,1259,2206,1214,2226,1216,2663,1271,2186
37.15786533,-118.2824,Tester 8,1012,Tribal, 04/10/2013, 09:42:50, AT&T, AT&T, UMTS,In,37.15794474,-118.2821636,359691000000000, Phone,156.935,218.587,192.629,0,105.692,158.004,124.41,0,20.773,0,1,14.425,0,1,24.188,0,1,20.621,0,1,25.597,0,1,14.011,0,1,10.754,0,5,11.084,0,5,421.8,3643,383.9,3677,444,4765,451,3671
37.15786533,-118.2824,Tester 8,1012,Tribal, 04/10/2013, 09:52:36, Sprint, , NA,Out,37.157917,-118.282402, WBBDTest8, Netbook,419,3250,1157,20,444,714,541,20,12.603,0,1,13.652,0,1,13.465,0,1,11.014,0,1,11.186,0,1,27.276,0,1,7.023,0,5,7.814,0,5,0,0,0,0,176.5,79.3,0,0
37.15786533,-118.2824,Tester 8,1012,Tribal, 04/10/2013, 09:43:36, sprint, , 1xRTT,Out,37.1578753,-118.2823277, A100001BAA3FC1, Phone,387.909,491.363,452.731,0,419.281,510.162,488.687,0,7.449,0,1,12.156,0,1,11.64,0,1,9.756,0,1,13.908,0,1,10.929,0,1,8.191,0,5,10.353,0,5,221.4,80.7,227.5,78.6,223.2,101.5,245.3,86.3
37.15786533,-118.2824,Tester 8,1012,Tribal, 04/10/2013, 10:13:14, T-Mobile, , NA,Out,37.157918,-118.282407, WBBDTest8, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.15786533,-118.2824,Tester 8,1012,Tribal, 04/10/2013, 09:43:05, T-Mobile, , UNKNOWN,Out,37.157922,-118.28239,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.15786533,-118.2824,Tester 8,1012,Tribal, 04/10/2013, 09:43:55, T-Mobile, , UNKNOWN,Out,37.157922,-118.28239,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.15786533,-118.2824,Tester 8,1012,Tribal, 04/10/2013, 10:04:39, Verizon, , NA,In,37.157918,-118.2824, WBBDTest8, Netbook,170,256,188,0,99,131,108,0,13.263,0,1,15.692,0,1,17.165,0,1,16.274,0,1,16.328,0,1,12.483,0,1,18.113,0,5,15.222,0,5,809,636,508,1138,870,970,873,745
37.15786533,-118.2824,Tester 8,1012,Tribal, 04/10/2013, 09:43:35, Verizon, Verizon, EHRPD,In,37.158116,-118.282456,99000000000000, Phone,185.676,270.093,220.257,0,94.565,223.498,158.985,0,20.034,0,1,19.11,0,1,16.98,0,1,24.873,0,1,17.074,0,1,16.903,0,1,18.465,0,5,15.419,0,5,956,759,915,908,949,1100,940,811
37.0829895,-119.4684,Tester 1,1013,Tribal, 04/23/2013, 13:43:53, AT&T, , NA,In,37.083007,-119.46845, WBBDTest11, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0829895,-119.4684,Tester 1,1013,Tribal, 04/23/2013, 13:37:19, AT&T, , UNKNOWN,In,37.08297522,-119.4684508,359691045811109, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0829895,-119.4684,Tester 1,1013,Tribal, 04/23/2013, 13:36:22, Sprint, , NA,Out,37.083078,-119.468418, WBBDTest11, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0829895,-119.4684,Tester 1,1013,Tribal, 04/23/2013, 13:40:51, sprint, Sprint, EVDO,Out,37.08299875,-119.4683683, A100001BAA3FC9, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0829895,-119.4684,Tester 1,1013,Tribal, 04/23/2013, 13:41:22, T-Mobile, , NA,Out,37.083053,-119.46842, WBBDTest11, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0829895,-119.4684,Tester 1,1013,Tribal, 04/23/2013, 13:36:41, T-Mobile, T-Mobile, HSPA,Out,37.08299875,-119.4683683,359605043237836, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0829895,-119.4684,Tester 1,1013,Tribal, 04/23/2013, 13:45:33, Verizon, , NA,In,37.082998,-119.468437, WBBDTest11, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0829895,-119.4684,Tester 1,1013,Tribal, 04/23/2013, 13:36:55, Verizon, Searching, EHRPD,In,37.08299875,-119.4683683,99000024385562, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.020723,-122.8876,Tester 2,1014,Tribal, 04/09/2013, 11:00:58, AT&T, , NA,In,39.020585,-122.887618, WBBDTest11, Netbook,129,189,151,0,59,112,77,0,8.178,0,1,11.026,0,1,16.322,0,1,14.435,0,1,9.969,0,1,18.573,0,1,9.445,0,5,16.136,0,5,1129,699,1183,1236,1236,593,1185,1041
39.020723,-122.8876,Tester 2,1014,Tribal, 04/09/2013, 10:41:18, AT&T, AT&T, HSPAP,In,39.02062562,-122.8878312,359691000000000, Phone,133.893,220.144,172.095,0,67.602,356.326,132.76,0,16.353,0,1,13.501,0,1,14.251,0,1,16.637,0,1,18.029,0,1,14.607,0,1,10.979,0,5,17.375,0,5,687,2229,992,1716,1136,2987,1141,1107
39.020723,-122.8876,Tester 2,1014,Tribal, 04/09/2013, 10:45:32, Sprint, , NA,In,39.020577,-122.887633, WBBDTest11, Netbook,178,220,201,0,55,152,100,0,11.981,0,1,12.338,0,1,12.502,0,1,18.219,0,1,19.602,0,1,18.502,0,1,20.055,0,5,18.58,0.4,5,984,1367,965,1439,914.7,1272,831,1105
39.020723,-122.8876,Tester 2,1014,Tribal, 04/09/2013, 10:41:47, sprint, Sprint, EVDO,In,39.052083,-122.940375, A100001BAA3FC9, Phone,209.686,316.559,252.099,0,77.668,126.16,91.564,0,15.434,0,1,18.473,0,1,16.085,0,1,16.475,0,1,17.419,0,1,17.083,0,1,25.811,0,5,22.841,0,5,698.1,752,711,515.7,751.9,811,646,563
39.020723,-122.8876,Tester 2,1014,Tribal, 04/09/2013, 10:50:19, T-Mobile, , NA,Out,39.020583,-122.887617, WBBDTest11, Netbook,351,719,508,0,178,1266,402,0,112.96,0,1,102.057,0,1,115.748,0,1,116.368,5.9,1,74.951,5.9,1,55.923,5.9,1,106.299,0,5,90.206,0.8,5,0,0,0,0,0,0,0,0
39.020723,-122.8876,Tester 2,1014,Tribal, 04/09/2013, 10:41:29, T-Mobile, T-Mobile, EDGE,Out,39.02057989,-122.8877282,359605000000000, Phone,361.694,544.281,439.679,0,256.042,421.722,353.298,0,32.483,2,1,33.052,0,1,47.2,0,1,39.002,2,1,35.641,0,1,75.142,7.8,1,107.45,0,5,44.56,1.2,5,70.4,0,158.6,51.5,118.3,0,130.3,55.5
39.020723,-122.8876,Tester 2,1014,Tribal, 04/09/2013, 10:42:12, Verizon, , NA,In,39.020572,-122.88762, WBBDTest11, Netbook,116,155,126,0,45,81,55,0,11.444,0,1,14.979,0,1,12.928,0,1,13.78,0,1,13.541,0,1,14.1,0,1,13.376,0,5,11.083,0.4,5,7278,16657,6480,10601,6692,10499,5690,10357
39.020723,-122.8876,Tester 2,1014,Tribal, 04/09/2013, 10:45:48, Verizon, Verizon, EHRPD,In,39.020568,-122.887597,99000000000000, Phone, NA, NA, NA,100, NA, NA, NA, NA, NA, NA,1,19.869,0,1,23.183,0,1,13.958,0,1,18.062,0,1,16.335,0,1,17.868,0,5,24.813,0,5,880,510.3,0,0,0,0,0,0
37.36846233,-118.422,Tester 8,1015,Tribal, 04/11/2013, 16:26:55, AT&T, , NA,In,37.36844,-118.421965, WBBDTest8, Netbook,146,279,193,0,87,150,108,0,8.741,0,1,10.476,0,1,7.117,0,1,12.933,0,1,13.78,0,1,19.588,0,1,11.579,0,5,15.819,0,5,1145,1562,962,1304,1235,1678,1046,1640
37.36846233,-118.422,Tester 8,1015,Tribal, 04/11/2013, 16:30:52, AT&T, AT&T, HSPAP,In,37.36841293,-118.4219994,359691000000000, Phone,141.889,154.341,145.197,0,79.139,156.813,114.552,0,11.085,0,1,18.712,0,1,12.177,0,1,12.201,0,1,12.755,0,1,16.846,0,1,8.139,0,5,8.528,0,5,802,704.5,1778,1208,1929,1574,1137,3922
37.36846233,-118.422,Tester 8,1015,Tribal, 04/11/2013, 16:32:29, Sprint, , NA,In,37.368442,-118.421982, WBBDTest8, Netbook,230,485,318,0,91,137,104,0,10.301,0,1,14.338,2,1,14.578,0,1,22.116,0,1,19.194,0,1,15.362,0,1,17.789,0,5,24.321,0,5,986,721,772,1031,1085,925,1002,829
37.36846233,-118.422,Tester 8,1015,Tribal, 04/11/2013, 16:32:00, sprint, , 1xRTT,In,37.36849844,-118.4220493, A100001BAA3FC1, Phone,259.095,318.94,293.596,10,191.101,301.331,216.705,0,14.396,0,1,15.387,0,1,18.368,0,1, NA, NA,1,18.006,0,1,22.239,0,1,16.243,0,5,25.98,0,5,905,358.1,716,389.9,793,423.6,884,276.2
37.36846233,-118.422,Tester 8,1015,Tribal, 04/11/2013, 16:43:49, T-Mobile, , NA,Out,37.368448,-118.42198, WBBDTest8, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.36846233,-118.422,Tester 8,1015,Tribal, 04/11/2013, 16:31:28, T-Mobile, , UNKNOWN,Out,37.368442,-118.421982,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.36846233,-118.422,Tester 8,1015,Tribal, 04/11/2013, 16:23:22, Verizon, , NA,In,37.368495,-118.421997, WBBDTest8, Netbook,124,172,147,0,62,123,90,0,11.892,0,1,11.485,0,1,12.679,2,1,12.569,0,1,10.174,0,1,10.89,0,1,14.093,0,5,16.196,0,5,4733,19013,4211,9981,4203,16997,3796,9960
37.36846233,-118.422,Tester 8,1015,Tribal, 04/11/2013, 16:31:53, Verizon, Verizon, EHRPD,In,37.368485,-118.422,99000000000000, Phone,129.909,149.538,139.453,0,64.677,105.455,74.904,0,9.106,0,1,20.179,0,1,21.607,0,1,14.478,0,1,8.255,0,1,17.951,0,1,6.748,0,5,12.342,0,5,7759,16527,7792,12257,7328,16725,7221,14211
40.88310375,-123.9843,Tester 2,1016,Tribal, 04/09/2013, 10:42:15, AT&T, , NA,In,40.883088,-123.984297, WBBDTest2, Netbook,131,202,149,0,65,398,107,0,10.744,2,1,14.895,0,1,15.341,0,1,15.9,0,1,16.576,0,1,12.967,0,1,9.587,0,5,15.223,0,5,1251,7455,1240,6202,1302,6235,1240,6451
40.88310375,-123.9843,Tester 2,1016,Tribal, 04/09/2013, 10:28:30, AT&T, AT&T, HSPA,In,40.88313259,-123.9842418,359691045706598, Phone,152.51,221.426,183.339,0,58.05,122.417,88.402,0,45.098,0,1,48.846,0,1,7.923,0,1,21.412,0,1,21.286,0,1,38.765,0,1,13.082,0,5,15.769,0,5,957,7718,1069,5273,1200,6463,238.6,1979
40.88310375,-123.9843,Tester 2,1016,Tribal, 04/09/2013, 10:37:45, Sprint, , NA,In,40.883088,-123.984297, WBBDTest2, Netbook,155,218,180,0,82,268,131,0,21.246,0,1,19.359,0,1,21.458,0,1,27.462,0,1,28.729,0,1,12.16,2,1,16.863,0,5,15.17,0,5,891,542.5,793.7,686,851,781,779.9,725
40.88310375,-123.9843,Tester 2,1016,Tribal, 04/09/2013, 10:29:29, sprint, Sprint, EVDO,In,40.88307202,-123.9842534, A100001BAA3D70, Phone,186.554,286.011,214.776,0,138.489,263.946,223.867,0,24.938,0,1,15.317,0,1,14.731,0,1,21.673,0,1,37.746,0,1,108.267,0,1,17.174,0.4,5,26.363,0,5,326.5,552,228.7,538,222.6,631.1,196.1,424.9
40.88310375,-123.9843,Tester 2,1016,Tribal, 04/09/2013, 10:31:27, T-Mobile, , NA,Out,40.88308,-123.984302, WBBDTest2, Netbook,233,746,432,0,195,678,357,0,8.113,0,1,16.794,0,1,13.79,0,1,15.337,0,1,20.631,0,1,12.843,0,1,17.89,0,5,22.833,0,5,195.5,0,225.9,0,224.5,110.4,187.3,0
40.88310375,-123.9843,Tester 2,1016,Tribal, 04/09/2013, 10:28:48, T-Mobile, T-Mobile, EDGE,Out,40.8831457,-123.9842669,359605043237521, Phone,232.971,827.79,467.941,0,186.646,787.628,374.273,0,15.803,0,1,22.795,0,1,22.967,0,1,30.58,0,1,26.791,0,1,831.52,0,1,5.016,0,5, NA, NA,5,206.7,0,233.7,169.8,228.1,83.4,180,0
40.88310375,-123.9843,Tester 2,1016,Tribal, 04/09/2013, 10:26:55, Verizon, , NA,In,40.883118,-123.984292, WBBDTest2, Netbook,109,159,123,0,29,55,43,0,11.596,0,1,10.827,0,1,12.611,0,1,18.921,0,1,15.368,0,1,17.39,0,1,9.389,0,5,15.802,0,5,6637,27379,6233,10505,6293,24072,5783,10584
40.88310375,-123.9843,Tester 2,1016,Tribal, 04/09/2013, 10:37:58, Verizon, Verizon, LTE,In,40.883331,-123.984371,99000024385535, Phone,112.212,302.866,141.126,0,48.195,75.631,56.866,0,18.793,0,1,26.003,0,1,24.514,0,1,21.069,0,1,28.787,0,1,7.447,0,1,5.816,0,5,11.016,0,5,4836,7532,1411,7856,739,6802,1049,5543
40.8830705,-123.9987,Tester 2,1017,Tribal, 04/09/2013, 11:27:42, AT&T, , NA,In,40.882937,-123.998483, WBBDTest2, Netbook,133,186,148,0,64,108,73,0,11.074,0,1,8.751,0,1,7.608,0,1,12.32,0,1,11.838,2,1,13.173,0,1,10.871,0,5,7.76,0,5,1246,7436,1222,7337,1293,7665,1280,7242
40.8830705,-123.9987,Tester 2,1017,Tribal, 04/09/2013, 11:05:37, AT&T, AT&T, HSPAP,In,40.88309237,-123.9985995,359691045706598, Phone,152.724,211.751,171.018,0,78.895,3491.439,1002.783,0,49.337,0,1,57.607,0,1,53.682,0,1,51.874,0,1,20.768,0,1,14.308,0,1,8.281,0.4,5,13.668,0,5,1122,7185,1166,5718,77.9,2494,1159,1387
40.8830705,-123.9987,Tester 2,1017,Tribal, 04/09/2013, 11:14:51, Sprint, , NA,In,40.882932,-123.998487, WBBDTest2, Netbook,205,722,384,0,2172,3704,3124,50,56.204,0,1,122.914,0,1,84.03,0,1,95.012,0,1,93.02,0,1, NA, NA,1,29.258,0,5,49.598,0,5,142.6,66.7,0,0,89.6,70.6,0,0
40.8830705,-123.9987,Tester 2,1017,Tribal, 04/09/2013, 11:06:09, sprint, Sprint, EVDO,In,40.88293254,-123.9985657, A100001BAA3D70, Phone,398.071,618.775,468.786,0,96.649,265.869,189.224,0,36.307,0,1,26.421,0,1,41.652,0,1,19.587,0,1,17.94,2,1,19.468,0,1,20.866,0,5,23.175,0,5,0,0,39.6,77.9,149.3,65.2,164.3,122.8
40.8830705,-123.9987,Tester 2,1017,Tribal, 04/09/2013, 11:08:38, T-Mobile, , NA,Out,40.882928,-123.998492, WBBDTest2, Netbook,258,750,442,0,177,695,287,0,11.729,0,1,11.453,0,1,20.283,0,1,18.691,0,1,18.161,0,1,20.639,0,1,14.004,0,5,16.948,0,5,225.6,75.1,229.4,0,278.6,0,270.5,0
40.8830705,-123.9987,Tester 2,1017,Tribal, 04/09/2013, 11:06:06, T-Mobile, T-Mobile, EDGE,Out,40.88295565,-123.9985603,359605043237521, Phone,252.106,859.589,488.18,0,195.282,793.579,391.281,0,14.458,0,1,16.634,0,1,17.062,0,1,18.255,0,1,16.535,0,1,24.285,2,1,66.517,0,5,10.707,0,5,189.8,55.7,198,144.1,230.1,0,223.1,0
40.8830705,-123.9987,Tester 2,1017,Tribal, 04/09/2013, 11:04:49, Verizon, , NA,In,40.882933,-123.998497, WBBDTest2, Netbook,110,163,123,0,44,106,54,0,9.281,0,1,11.042,2,1,10.102,0,1,14.317,0,1,12.538,0,1,15.765,0,1,13.218,0,5,13.445,0,5,15891,15874,11852,12626,15715,24508,12313,11665
40.8830705,-123.9987,Tester 2,1017,Tribal, 04/09/2013, 11:11:23, Verizon, Verizon, LTE,In,40.882993,-123.998581,99000024385535, Phone,103.38,170.442,126.462,0,39.757,55.311,45.876,0,9.37,0,1,8.921,0,1,13.746,0,1,11.26,0,1,12.614,0,1,9.103,0,1,10.949,0,5,12.299,0,5,15537,34521,17132,13104,17454,34370,15495,15170
38.2656975,-119.2222,Tester 8,1018,Tribal, 04/10/2013, 17:23:21, AT&T, , NA,In,38.266918,-119.215663, WBBDTest8, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.2656975,-119.2222,Tester 8,1018,Tribal, 04/10/2013, 17:11:10, AT&T, , UNKNOWN,In,38.26687014,-119.215649,359691045708495, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.2656975,-119.2222,Tester 8,1018,Tribal, 04/10/2013, 17:26:41, Sprint, , NA,Out,38.266942,-119.215667, WBBDTest8, Netbook,523,608,542,0,490,1043,760,0,26.054,2,1,19.591,0,1,14.808,0,1,20.617,0,1,32.294,0,1,26.757,0,1,31.098,0.4,5,31.551,0.4,5,256.9,96.9,260.4,101.2,255.2,97.6,283,97.1
38.2656975,-119.2222,Tester 8,1018,Tribal, 04/10/2013, 17:10:50, sprint, , 1xRTT,Out,38.26688826,-119.2156398, A100001BAA3FC1, Phone,632.782,793.426,681.738,0,537.841,717.285,583.218,0,16.28,0,1,41.189,0,1,17.563,0,1,31.176,2,1,41.559,2,1,44.298,0,1,17.727,0,5,20.403,0.4,5,237.8,93.4,240.7,104.7,231,115.1,252.7,100.2
38.2656975,-119.2222,Tester 8,1018,Tribal, 04/10/2013, 17:06:35, T-Mobile, , NA,Out,38.266937,-119.215668, WBBDTest8, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.2656975,-119.2222,Tester 8,1018,Tribal, 04/10/2013, 17:10:22, T-Mobile, , UNKNOWN,Out,38.26687014,-119.215649,359605043208118, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.2656975,-119.2222,Tester 8,1018,Tribal, 04/10/2013, 17:18:21, Verizon, , NA,In,38.26692,-119.215658, WBBDTest8, Netbook,159,218,170,0,74,114,96,0,11.896,0,1,15.097,0,1,11.923,0,1,9.848,0,1,10.687,0,1,12.334,0,1,14.887,0,5,16.808,0,5,1020,2407,1032,2291,1084,2537,1042,2310
38.2656975,-119.2222,Tester 8,1018,Tribal, 04/10/2013, 17:10:54, Verizon, Searching, UNKNOWN,In,38.266974,-119.215555,99000024381651, Phone,166.081,201.575,179.628,0,99.924,309.099,142.641,0,18.567,0,1,13.033,0,1,9.758,0,1,10.02,0,1,13.769,0,1,13.489,0,1,15.849,0,5,20.313,0,5,0,0,0,0,43.4,2109,39.1,1685
33.68648975,-116.1772,Tester 8,1019,Tribal, 04/25/2013, 18:42:36, T-Mobile, , NA,In,33.686445,-116.177145, WBBDTest8, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.53538633,-116.7441,Tester 10,1020,Tribal, 04/23/2013, 11:34:27, AT&T, , NA,In,33.540768,-116.741273, WBBDTest10, Netbook,139,225,170,0,69,114,83,0,9.245,0,1,5.946,0,1,12.887,0,1,15.094,0,1,23.439,0,1,19.452,0,1,14.75,0,5,16.929,0,5,1319,8538,1282,6089,1240,9996,1294,7433
33.53538633,-116.7441,Tester 10,1020,Tribal, 04/23/2013, 11:30:11, AT&T, AT&T, HSPA,In,33.54076,-116.741335,359691045707828, Phone,157.394,200.092,176.526,0,70.319,125.622,89.574,0,9.135,0,1,3.224,0,1,7.067,0,1,13.207,2,1,17.607,0,1,11.42,0,1,12.072,0,5,14.325,0,5,1189,6573,1226,6724,1209,8229,1200,7240
33.53538633,-116.7441,Tester 10,1020,Tribal, 04/23/2013, 11:46:18, Sprint, , NA,In,33.540768,-116.741272, WBBDTest10, Netbook,208,816,338,0,163,251,213,0,8.017,0,1,12.049,0,1,10.891,0,1,10.769,0,1,14.022,0,1,13.444,0,1,12.492,0,5,12.594,0,5,1220,927,1017,898,1051,1091,957,896
33.53538633,-116.7441,Tester 10,1020,Tribal, 04/23/2013, 11:30:30, sprint, Sprint, EVDO,In,33.54081452,-116.7412537, A100001BAA3FA3, Phone,142.609,240.265,181.885,0,84.229,393.524,189.624,0,20.941,0,1,16.557,0,1,24.778,0,1,15.779,0,1,30.41,0,1,15.769,0,1,16,0,5,19.504,0.4,5,711,1027,732,854,817,1393,752,1111
33.53538633,-116.7441,Tester 10,1020,Tribal, 04/23/2013, 11:38:11, T-Mobile, , NA,In,33.54077,-116.741275, WBBDTest10, Netbook,238,739,411,0,161,737,360,0,13.702,0,1,17.412,0,1,17.362,0,1,17.9,0,1,21.703,0,1,14.202,0,1,23.846,0,5,29.31,0.4,5,173.6,0,146.5,0,205.2,0,199.6,0
33.53538633,-116.7441,Tester 10,1020,Tribal, 04/23/2013, 11:30:17, T-Mobile, T-Mobile, HSPA,In,33.54081452,-116.7412537,359605043207540, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.53538633,-116.7441,Tester 10,1020,Tribal, 04/23/2013, 11:30:50, Verizon, , NA,In,33.540768,-116.741277, WBBDTest10, Netbook,106,151,121,0,43,60,52,0,8.322,0,1,7.508,0,1,7.615,0,1,17.692,0,1,9.605,0,1,11.781,0,1,8.466,0,5,11.431,0,5,5862,18691,6978,10502,5126,23005,6428,10902
33.53538633,-116.7441,Tester 10,1020,Tribal, 04/23/2013, 11:37:30, Verizon, Verizon, LTE,In,33.54081452,-116.7412537,99000024389654, Phone,109.187,176.702,124.725,0,38.93,106.401,58.712,0,16.628,0,1,13.011,0,1,13.2,0,1,15.887,0,1,28.906,0,1,14.768,0,1,9.911,0,5,16.435,0,5,7397,14693,7761,11768,8672,13030,7783,9958
