NORMALIZED LAT,NORMALIZED LONG,Tester, Location ID,Census 2010 Designation, Date, Time, Provider, Operator, Network,Round 5 Coverage, Latitude, Longitude, Device ID, Client Type, ePktMin, ePktAvg, ePktLoss, wPktMin, wPktMax, wPktAvg, wPktLoss, wUDP Jitter1, wUDP Loss1, wUDP Period1, wUDP Jitter2, wUDP Loss2, wUDP Period2, wUDP Jitter3, wUDP Loss3, wUDP Period3, eUDP Jitter1, eUDP Loss1, eUDP Period1, eUDP Jitter2, eUDP Loss2, eUDP Period2, eUDP Jitter3, eUDP Loss3, eUDP Period3, wUDP Jitter4, wUDP Loss4, wUDP Period4, eUDP Jitter4, eUDP Loss4, eUDP Period4,wTCP_UP1, wTCP_DOWN1, eTCP_UP1, eTCP_DOWN1, wTCP_UP2, wTCP_DOWN2, eTCP_UP2, eTCP_DOWN2
41.16184,-124.1234,4,1011,Tribal, 05/11/2012, 13:47:58,T-Mobile, , NA,OUT,41.161803,-124.123315, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
41.16184,-124.1234,4,1011,Tribal, 05/11/2012, 13:29:19,AT&T, , UNKNOWN,OUT,0,0,359605043236952, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.15786533,-118.2824,8,1012,Tribal, 05/07/2012, 09:45:51,Sprint, , UNKNOWN,IN,37.157886,-118.282472, A100001BAA3FC1, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.15786533,-118.2824,8,1012,Tribal, 05/07/2012, 09:48:52,AT&T, , NA,IN,37.157863,-118.282465, WBBDTest8, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.15786533,-118.2824,8,1012,Tribal, 05/07/2012, 09:44:32,T-Mobile, , UNKNOWN,OUT,37.157882,-118.28246,359605043208118, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.15786533,-118.2824,8,1012,Tribal, 05/07/2012, 10:10:54,Sprint, , NA,IN,37.157868,-118.282435, WBBDTest8, Netbook,209,466,0,220,692,323,0,14.367,0,1,15.61,0,1,28.71,0,1,22.577,2,1,28.795,0,1,29.661,0,1,36.546,0,5,24.735,0,5,178.2,216.4,176.4,217.6,179.4,367.6,240.2,123.2
37.15786533,-118.2824,8,1012,Tribal, 05/07/2012, 10:04:14,Verizon, , NA,IN,37.157865,-118.28242, WBBDTest8, Netbook,166,344,0,97,1060,218,0,16.656,0,1,10.217,0,1,18.404,0,1,17.424,0,1,19.648,0,1,22.286,0,1,23.823,0,5,18.32,0,5,431.3,250.8,365.1,592.3,202,905,279.7,445.4
37.15786533,-118.2824,8,1012,Tribal, 05/07/2012, 08:24:48,Verizon, Verizon, EHRPD,IN,36.579842,-118.057835,99000024381651, Phone,162.652,313.156,10,103.152,562.796,159.414,0,7.948,0,1,8.529,0,1,10.925,0,1,19.932,0,1,8.393,0,1,12.883,0,1,12.825,0,5,16.663,0,5,552.8,1074,922,1113,1005,1078,1040,838
37.15786533,-118.2824,8,1012,Tribal, 05/07/2012, 09:43:53,AT&T, AT&T, UMTS,IN,0,0,358347040925862, Phone,167.727,192.517,0,100.088,161.207,126.197,0,4.04,0,1,9.272,0,1,5.917,0,1,10.115,0,1,10.869,2,1,7.702,3.9,1,8.465,0.4,5,11.314,0,5,1032,3143,1083,3320,1207,4938,1150,2994
37.0829895,-119.4684,4,1013,Tribal, 05/22/2012, 10:36:01,T-Mobile, T-Mobile, HSPA,OUT,37.082965,-119.468487,359605043236952, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.0829895,-119.4684,4,1013,Tribal, 05/22/2012, 10:36:35,Sprint, , 1xRTT,OUT,37.082967,-119.468476, A100001BAA3FB8, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.0829895,-119.4684,4,1013,Tribal, 05/22/2012, 10:36:53,AT&T, , UMTS,IN,37.082997,-119.468465,358347040926100, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.0829895,-119.4684,4,1013,Tribal, 05/22/2012, 10:46:25,Sprint, , NA,OUT,37.082988,-119.468463, WBBDTest4, Netbook, NA, NA,100,142,293,177,20,362.812,24,1,87.166,0,1,113.348,2,1,111.793,0,1,233.971,0,1,234.552,2,1, NA, NA,5, NA, NA,5, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
37.0829895,-119.4684,4,1013,Tribal, 05/22/2012, 10:44:31,T-Mobile, , NA,OUT,37.08299,-119.468457, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.0829895,-119.4684,4,1013,Tribal, 05/22/2012, 10:43:17,Verizon, , NA,IN,37.082995,-119.468443, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.0829895,-119.4684,4,1013,Tribal, 05/22/2012, 10:40:10,AT&T, , NA,IN,37.082985,-119.468428, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.0829895,-119.4684,4,1013,Tribal, 05/22/2012, 10:36:51,Verizon, Verizon, 1xRTT,IN,0,0,99000024389642, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
39.020723,-122.8876,3,1014,Tribal, 05/23/2012, 13:17:26,Sprint, , 1xRTT,IN,39.020691,-122.887675, A100001BAA3D36, Phone,154.175,171.551,0,89.264,137.787,103.701,0,15.131,0,1,20.92,0,1,19.388,0,1,21.173,0,1,18.038,0,1,14.267,0,1,18.652,0,5,21.785,0,5,859,688,756,1152,822,991,807,1141
39.020723,-122.8876,3,1014,Tribal, 05/23/2012, 13:07:10,AT&T, AT&T, HSDPA,IN,39.020719,-122.887655,358347040853411, Phone,180.769,231.667,0,137.055,178.719,154.921,0,9.15,0,1,9.514,0,1,25.502,0,1,12.335,0,1,10.831,0,1,6.9,0,1,5.068,0,5,11.946,0,5,1169,1634,1125,1895,951,1089,1050,754
39.020723,-122.8876,3,1014,Tribal, 05/23/2012, 13:07:46,T-Mobile, T-Mobile, EDGE,IN,39.020697,-122.88764,359605043208266, Phone, NA, NA,100,242.004,905.457,431.756,0,38.194,0,1,108.408,0,1,723.39,0,1,26.13,0,1,216.035,0,1,53.729,0,1,34.593,0,5,18.773,0,5,155.9,11.6,70.6,0, timeout, timeout,93.1,0
39.020723,-122.8876,3,1014,Tribal, 05/23/2012, 13:07:37,Sprint, , NA,IN,39.020723,-122.887632, WBBDTest3, Netbook,141,162,0,74,151,97,0,9.708,0,1,12.156,0,1,11.983,0,1,11.653,0,1,12.842,0,1,14.516,0,1,11.602,0,5,18.011,0,5,933,960,925,755,865.4,975,773,1029
39.020723,-122.8876,3,1014,Tribal, 05/23/2012, 13:33:11,AT&T, , NA,IN,39.020713,-122.887628, WBBDTest3, Netbook,149,197,0,71,232,146,0,11.713,0,1,15.16,3.9,1,12.751,0,1,11.021,0,1,11.494,3.9,1,12.117,0,1,8.619,0.4,5,10.633,0,5,1135.5,1258,1051,1769,1223,916,982,885
39.020723,-122.8876,3,1014,Tribal, 05/23/2012, 13:18:02,T-Mobile, , NA,IN,39.020728,-122.887623, WBBDTest3, Netbook,424,535,10,381,3802,2202,60,100.248,0,1,127.159,0,1,111.378,0,1,86.386,0,1,133.847,0,1,141.813,0,1, NA, NA,5, NA, NA,5, timeout, timeout, timeout, timeout, timeout, timeout, connect_error1, connect_error1
39.020723,-122.8876,3,1014,Tribal, 05/23/2012, 13:12:59,Verizon, , NA,IN,39.020728,-122.887623, WBBDTest3, Netbook,132,181,0,60,262,118,0,13.962,0,1,15.463,0,1,18.421,0,1,18.846,0,1,16.021,0,1,17.618,0,1,13.995,0,5,14.553,0,5,775,618,745,504,724,784,905,608
39.020723,-122.8876,3,1014,Tribal, 05/23/2012, 13:06:57,Verizon, Verizon, EHRPD,IN,39.020668,-122.887607,99000024385563, Phone,149.174,168.921,0,78.837,125.564,93.857,0,14.218,0,1,23.054,0,1,22.319,0,1,15.122,0,1,19.956,0,1,16.21,1.9,1,17.495,0,5,21.59,0,5,784,480,434.5,479,897,679,436,586
37.36846233,-118.422,8,1015,Tribal, 05/07/2012, 11:14:57,Verizon, , NA,IN,37.368477,-118.421983, WBBDTest8, Netbook,152,207,0,92,152,118,0,12.67,0,1,13.948,0,1,12.781,0,1,9.888,0,1,10.93,0,1,9.054,0,1,14.471,0,5,15.01,0,5,715,856,1010,1044,978,983,994,1092
37.36846233,-118.422,8,1015,Tribal, 05/07/2012, 11:07:03,AT&T, , NA,IN,37.368473,-118.421967, WBBDTest8, Netbook,178,221,0,100,223,134,0,19.271,0,1,7.642,0,1,13.426,0,1,12.36,0,1,15.976,0,1,31,0,1,41.826,0,5,84.938,0,5,241.2,965,258.7,217.4,181.6,104.7,152.3,109.3
37.36846233,-118.422,8,1015,Tribal, 05/07/2012, 10:51:10,Sprint, , NA,IN,37.368437,-118.421965, WBBDTest8, Netbook,149,166,0,114,270,179,0,12.467,0,1,10.511,0,1,15.056,0,1,13.07,0,1,12.875,0,1,14.965,0,1,15.239,0,5,15.293,0,5,997.1,840,625.7,805,833.3,532.2,603.3,406.4
37.36846233,-118.422,8,1015,Tribal, 05/07/2012, 11:02:45,Sprint, Sprint, EVDO,IN,37.36843407,-118.4218347, A100001BAA3FC1, Phone,153.289,162.329,0,87.952,197.448,113.507,0,18.035,0,1,14.211,0,1,18.058,0,1,20.256,0,1,16.655,0,1,25.032,0,1,16.263,0,5,19.983,0,5,821,754,903,863,960,809.5,914,736
37.36846233,-118.422,8,1015,Tribal, 05/07/2012, 10:52:47,AT&T, AT&T, UMTS,IN,37.157844,-118.28245,358347040925862, Phone,167.933,243.408,0,140.208,407.593,199.799,0,37.17,0,1,33.541,0,1,5.371,0,1,14.892,0,1,11.816,0,1,7.169,0,1,6.455,0,5,28.407,0,5,264.4,2003.2,450.8,3049,224.2,1851,121.5,1830
37.36846233,-118.422,8,1015,Tribal, 05/07/2012, 10:52:11,T-Mobile, T-Mobile, EDGE,IN,0,0,359605043208118, Phone,244.995,428.155,0,189.422,690.094,339.636,0,15.859,2,1,6.752,0,1,12.183,0,1,21.109,0,1,9.098,0,1,21.894,0,1,292.994,0,5,8.993,0,5,129.5,46.8,141,30.1,136.1,0,140.4,47.8
37.36846233,-118.422,8,1015,Tribal, 05/07/2012, 10:54:06,Verizon, Verizon, EHRPD,IN,0,0,99000024381651, Phone,172.243,194.732,0,102.797,219.664,150.416,10,16.293,0,1,10.697,0,1,9.339,0,1,14.197,0,1,11.437,0,1,11.077,0,1,17.333,0,5,16.769,0,5,44.5,942,1100,1013,1130,660,1053,499
40.88310375,-123.9843,4,1016,Tribal, 05/14/2012, 10:22:16,Verizon, Verizon, EHRPD,IN,40.883193,-123.984735,99000024389642, Phone,158.201,171.659,0,78.456,104.155,88.108,0,10.707,0,1,8.932,0,1,9.913,0,1,13.021,0,1,12.496,0,1,11.23,0,1,14.939,0.8,5,13.48,0,5,1124,789.7,1040.6,710.4,1056.5,758.5, connect_error1, connect_error1
40.88310375,-123.9843,4,1016,Tribal, 05/14/2012, 10:21:45,T-Mobile, T-Mobile, EDGE,IN,40.88308,-123.984321,359605043236952, Phone,235.992,2339.745,0,181.152,704.315,347.155,0,11.942,0,1,5.067,0,1,4.406,0,1,6.712,0,1,4.801,0,1,6.004,0,1,4.759,0,5,11.782,0,5,266,0,262.3,0,233.5,0,239,68.6
